Year,Name,AcresBurned,Fire Size Rank,Cause,SOURCE_REPORTING_UNIT_NAME,DaysBurn,Discovery Month,Discovered DOY,Contained Month,Contained DOY,Latitude,Longitude,County,CountyIds,State,OWNER_DESCR
2019,Caliente Fire,29.0,C,NaN,,1,Aug,,Aug,218,35.287373,-118.623651,Kern,15,CA,NaN
2019,Glass Fire,28.0,C,NaN,,1,Sep,,Sep,248,38.910498,-122.642572,Lake,17,CA,NaN
2019,Otay Fire,28.0,C,NaN,,1,Jun,,Jun,181,32.62305556,-116.91416667,San Diego,37,CA,NaN
2019,Watt Fire,27.0,C,NaN,,4,Jun,,Jun,162,38.75263,-121.39259,Placer,31,CA,NaN
2019,Foothill Fire,26.0,C,NaN,,4,May,,May,144,33.81678,-117.18194,Riverside,33,CA,NaN
2019,Grove Fire,25.0,C,NaN,,,Oct,,,,38.88913,-122.604425,Lake,17,CA,NaN
2019,Frame Fire,25.0,C,NaN,,,Sep,,,,36.154184,-120.634179,Fresno,10,CA,NaN
2019,Border 10 Fire,25.0,C,NaN,,3,Aug,,Aug,240,32.557546,-116.873955,San Diego,"62,37",CA,NaN
2019,Bikeway Fire,25.0,C,NaN,,,Jul,,Jul,1,37.469,-121.3697,Alameda,1,CA,NaN
2019,Bear Fire,25.0,C,NaN,,8,Jun,,Jun,162,36.14246,-118.80582,Tulare,54,CA,NaN
2019,Fellow Fire,24.0,C,NaN,,,Jul,,Jul,1,37.99837,-122.16201,Contra Costa,7,CA,NaN
2019,Nelson Fire ,24.0,C,NaN,,10,Jun,,Jun,168,38.21416,-122.12214,Solano,48,CA,NaN
2019,Willow Fire,23.0,C,NaN,,5,Jun,,Jun,162,38.02503,-121.9763,Contra Costa,7,CA,NaN
2019,Border Fire,22.0,C,NaN,,6,May,,May,139,32.557566,-116.8663,San Diego,37,CA,NaN
2019,Preston Fire,21.0,C,NaN,,,Aug,,Aug,1,37.949747,-120.420058,Tuolumne,55,CA,NaN
2019,Spring Fire ,20.0,C,NaN,,,Aug,,Aug,1,39.088333,-122.309167,Colusa,6,CA,NaN
2019,Radio Fire,20.0,C,NaN,,,Aug,,Aug,1,33.909792,-117.004667,Riverside,33,CA,NaN
2019,Golf Fire,20.0,C,NaN,,3,Aug,,Aug,223,38.99174,-122.7751,Lake,17,CA,NaN
2019,Gibbel Fire ,20.0,C,NaN,,,Jul,,Jul,1,33.69055556,-116.953889,Riverside,33,CA,NaN
2019,Nuevo Fire,20.0,C,NaN,,,Jun,,Jun,1,33.80493,-117.15738,Riverside,33,CA,NaN
2019,Sobrante Fire ,19.0,C,NaN,,,Nov,,Nov,1,33.849906,-117.461363,Riverside,33,CA,NaN
2019,Warren Fire,19.0,C,NaN,,,Sep,,Sep,1,33.703546,-117.033598,Riverside,33,CA,NaN
2019,Carroll Fire,19.0,C,NaN,,,Aug,,Aug,1,37.718636,-121.657011,Alameda,1,CA,NaN
2019,Del Fire,18.0,C,NaN,,1,Oct,,Oct,277,37.429506,-121.336465,Stanislaus,50,CA,NaN
2019,Foster Fire ,17.0,C,NaN,,,Sep,,Sep,1,36.732866,-121.39478,San Benito,35,CA,NaN
2019,Mines Fire,17.0,C,NaN,,1,Jun,,Jun,178,37.494136,-121.534827,Santa Clara,43,CA,NaN
2019,32 Fire,17.0,C,NaN,,9,Jun,,Jun,175,39.76242,-121.73659,Butte,4,CA,NaN
2019,Rocky Fire,17.0,C,NaN,,3,Jun,,Jun,168,41.64895,-122.35962,Siskiyou,47,CA,NaN
2019,Cow Fire,16.0,C,NaN,,,Sep,,Sep,1,40.612556,-122.039167,Shasta,45,CA,NaN
2019,Greenstone Fire ,16.0,C,NaN,,,Aug,,Aug,1,38.703889,-120.890556,El Dorado,9,CA,NaN
2019,Duzel Fire,15.0,C,NaN,,3,Sep,,Sep,253,41.512917,-122.740333,Siskiyou,47,CA,NaN
2019,Telephone Fire,15.0,C,NaN,,4,Sep,,Sep,249,34.353667,-117.343833,San Bernardino,36,CA,NaN
2019,Pauma Fire,15.0,C,NaN,,14,Jun,,Jun,175,33.30267,-116.97772,San Diego,37,CA,NaN
2019,Carson Fire,13.0,C,NaN,,1,Jul,,Jul,212,38.757636,-120.75664,El Dorado,9,CA,NaN
2019,Little Fire,12.0,C,NaN,,,Oct,,Oct,1,37.606,-121.853,Alameda,1,CA,NaN
2019,Mayberry Fire ,12.0,C,NaN,,,Jun,,Jun,1,39.32889,-121.23431,Butte,4,CA,NaN
2019,Beaumont Fire,11.0,C,NaN,,1,Oct,,Oct,295,34.033117,-117.21545,San Bernardino,36,CA,NaN
2019,Dales Fire,11.0,C,NaN,,,Oct,,Oct,1,40.314187,-122.070055,Tehama,52,CA,NaN
2019,Bridge Fire,11.0,C,NaN,,,Sep,,Sep,1,37.492002,-120.401028,Stanislaus,50,CA,NaN
2019,Mines Fire,11.0,C,NaN,,,Sep,,Sep,1,37.545167,-121.596667,Alameda,1,CA,NaN
2019,Fairmont Fire,10.0,C,NaN,,1,Oct,,Oct,289,32.762706,-117.097441,San Diego,37,CA,NaN
2019,Inghram Fire,10.0,C,NaN,,1,Oct,,Oct,281,39.847708,-122.160416,Tehama,52,CA,NaN
2019,Electra Fire,10.0,C,NaN,,,Sep,,Sep,1,38.332083,-120.67131,Amador,3,CA,NaN
2019,Bailey Fire,10.0,C,NaN,,,Sep,,Sep,1,33.496633,-116.631106,Riverside,33,CA,NaN
2019,Moms Fire ,10.0,C,NaN,,,Jul,,,,39.423833,-121.579738,Butte,4,CA,NaN
2019,IronGate Fire,10.0,C,NaN,,5,Jun,,Jun,172,41.94622,-122.40157,Siskiyou,47,CA,NaN
2019,Cana Fire,10.0,C,NaN,,8,Apr,,May,128,39.83958,-121.957,Butte,4,CA,NaN
2019,Eagle Fire,9.0,B,NaN,,,Oct,,Oct,1,33.827979,-117.499619,Riverside,33,CA,NaN
2019,Long Fire,2.0,B,NaN,,,Jun,,Jun,1,39.40972222,-121.00055556,Nevada,29,CA,NaN
2019,Cashe Fire ,,B,NaN,,,Nov,,,,38.734634,-121.729691,Yolo,57,CA,NaN
2019,Oak Fire,,B,NaN,,,Oct,,,,33.351145,-117.403719,San Diego,37,CA,NaN
2019,Johnson Fire ,,B,NaN,,,Oct,,,,33.45148,-116.05898,Riverside,33,CA,NaN
